Regular Session,Exams,Holiday,Weekday,Julian Day,Hour,Precip.,Air Temp,Solar Radiation,Humidity,2 inch Soil Temp,4 inch Soil Temp,Wind Speed,Wind Direction,St. Dev. of Wind Direction,Leaf Wetness, Electrical Consumption - Meter 1 (kW), Electrical Consumption  - Meter 2 (kW), Electrical Consumption  - Meter 3 (kW), Electrical Consumption  - Meter 4 (kW),Steam Consumption  (klb/hr),Chilled Water Consumption (TON),Electrical Consumption (kW),Steam Consumption (klb/hr),Chilled Water Consumption (TON),Electrical Consumption (kW),Steam Consumption (klb/hr)
0,0,0,1,7,6,0,11.7,0,77.09,32.23,33.51,0.230411,303.5,97.3,0,1902,240,649,429,24,1.5,195,0.258789063,0,199,0.984375
0,0,0,1,7,7,0,10.7,0,78.06,32.14,33.46,1.574848,301.2,50.61,0,1906,244,651,427,24.0625,1.5,194,0.248046875,0,294,2.26953125
0,0,0,1,7,8,0,9.9,0,79.47,32.07,33.38,0.02237,294.2,102.8,0,1896,241,641,430,24.3125,1.625,186,0.248046875,0,309,2.6875
0,0,0,1,7,9,0,9.2,0.01,81,32.05,33.34,0,0,0,0,1900,241,644,431,24.0625,1.5,178,0.283203125,0,308,2.59765625
0,0,0,1,7,10,0,11.3,1.03,78.86,31.96,33.28,0,0,0,0,1896,238,645,429,24.3125,1.5,182,0.299804688,0,306,2.26171875
0,0,0,1,7,11,0,13.3,2.58,76.72,31.9,33.22,0,0,0,0,1920,251,651,434,23.875,1.5,187,0.323242188,0,308,2.02734375
0,0,0,1,7,12,0,15.7,0.87,74.1,31.83,33.16,0.418319,287.6,87.9,0,1938,251,664,439,23.25,1.5,193,0.333984375,0,311,1.859375
0,0,0,1,7,13,0,18.6,4.2,71.59,31.77,33.14,0.107376,277.4,99.5,0,1905,251,634,436,22.4375,1.5,202,0.37890625,0,308,1.74609375
0,0,0,1,7,14,0,19,2.34,63.01,31.77,33.06,0.905985,2.843,87.2,0,1912,252,638,438,21.5625,1.5,218,0.3359375,0,309,1.734375
0,0,0,1,7,15,0,18.3,1.4,63.16,31.81,33.13,0.749395,298,84.1,0,1925,260,645,436,21.9375,1.625,228,0.365234375,0,309,1.70703125
0,0,0,1,7,16,0,18.6,1.28,65.26,31.82,33.14,0,0,0,0,1924,258,644,438,20.875,1.5,224,0.342773438,0,307,1.734375
0,0,0,1,7,17,0,18.2,0.5,63.19,31.86,33.14,0.172249,283.9,97.3,0,1923,256,643,440,22,1.5,255,0.327148438,0,303,1.7578125
0,0,0,1,7,18,0,17.9,0.17,63.98,31.92,33.15,0,0,0,0,1915,255,639,437,21.4375,1.5,281,0.340820313,0,304,1.81640625
0,0,0,1,7,19,0,17.2,0,64.2,31.93,33.16,0,0,0,0,1898,251,631,432,21.75,1.5,283,0.411132813,0,306,1.74609375
0,0,0,1,7,20,0,16.8,0,65.6,31.93,33.16,0,0,0,0,1871,245,615,427,22.125,1.5,282,0.39453125,0,307,1.8046875
0,0,0,1,7,21,0,13.5,0,71.79,31.94,33.13,0,0,0,0,1871,243,617,427,22.25,1.5,285,0.4609375,0,305,1.91796875
0,0,0,1,7,22,0,12.9,0,76.27,31.86,33.11,0,0,0,0,1867,242,617,424,22.4375,1.625,284,0.471679688,0,306,1.96484375
0,0,0,1,7,23,0,13.2,0,74.96,31.81,33.1,0.310943,201.7,98.3,0,1864,240,614,426,22.8125,1.5,278,0.510742188,0,213,0.67578125
0,0,0,2,8,0,0,12.8,0,79.99,31.77,33.05,0,0,0,0,1863,242,614,423,22.75,1.625,259,0.583007813,0,213,0.64453125
0,0,0,2,8,1,0,13.1,0,77.27,31.68,33.01,5.77146,200.5,8.17,0,1859,239,610,426,23.25,1.5,241,0.443359375,0,202,0.84765625
0,0,0,2,8,2,0,12.1,0,77.64,31.64,32.96,5.975027,191.1,8.72,0,1859,243,609,423,23.375,1.5,226,0.349609375,0,197,0.90234375
0,0,0,2,8,3,0,12.4,0,78.63,31.59,32.89,5.975027,176.4,9.38,0,1855,241,606,424,22.625,1.375,214,0.276367188,0,198,0.8828125
0,0,0,2,8,4,0,13.6,0,75.18,31.49,32.86,6.379924,181.8,12.67,0,1847,239,602,422,22.5,1.5,211,0.280273438,0,199,0.8984375
0,0,0,2,8,5,0,14.6,0,73.33,31.48,32.86,6.930226,180.9,10.52,0,1874,242,614,434,22.5,1.375,207,0.280273438,0,204,0.828125
0,0,0,2,8,6,0,15.7,0,71.91,31.38,32.81,6.82285,179.1,11.7,0,1874,244,611,435,21.8125,1.5,207,0.282226563,0,200,0.76953125
0,0,0,2,8,7,0,16.7,0,70.81,31.33,32.75,7.216562,186.5,12.63,0,1878,247,614,433,21.3125,1.5,214,0.39453125,0,302,1.9375
0,0,0,2,8,8,0,17.2,0,69.03,31.29,32.74,5.856466,185.7,10.95,0,1944,273,648,439,23.25,1.5,220,0.465820313,0,331,2.328125
0,0,0,2,8,9,0,17.4,0,70.7,31.2,32.66,9.357371,177.9,11.47,0,2037,301,717,435,22.75,1.5,209,0.637695313,0,375,2.6875
0,0,0,2,8,10,0,18.7,0.28,70.01,31.2,32.66,6.057796,177.4,16.89,0,2091,327,746,434,21.75,1.375,213,0.607421875,0,425,2.6796875
0,0,0,2,8,11,0,20,0.71,68.46,31.09,32.61,8.898786,182.5,11.18,0,2089,317,732,456,19.375,17.375,224,0.5234375,0,427,2.375
0,0,0,2,8,12,0,22.9,1.52,66.67,31.09,32.55,6.970492,200.7,11.76,0,2117,328,757,448,21,9.375,229,0.317382813,0,422,1.99609375
0,0,0,2,8,13,0,25.6,3.02,65.78,31.08,32.54,8.748907,190.8,12.26,0,2126,326,768,448,18.5625,5.25,220,0.278320313,0,417,1.62890625
0,0,0,2,8,14,0,29.3,2.44,61.18,31.08,32.52,10.097818,231.7,16.37,0,2138,322,785,447,17.75,5.5,225,0.278320313,0,405,1.3828125
0,0,0,2,8,15,0,30.1,1.47,62.82,31.14,32.51,6.053322,229.1,21.21,0,2137,323,780,450,17.75,3.625,231,0.262695313,0,401,1.45703125
0,0,0,2,8,16,0,30.3,1.07,61.79,31.24,32.52,9.386452,228.9,20.22,0,2130,318,774,454,17.75,0.5,235,0.387695313,0,406,1.40625
0,0,0,2,8,17,0,30.6,0.54,59.09,31.33,32.52,8.999451,202.5,14.93,0,2099,300,758,457,17.0625,1.375,276,0.45703125,0,406,1.484375
0,0,0,2,8,18,0,31,0.13,61.15,31.42,32.52,5.992923,199.6,14.2,0,2060,277,746,453,17.0625,1.25,278,0.611328125,0,384,1.53125
0,0,0,2,8,19,0,30.3,0,62.12,31.43,32.52,6.192016,184.2,15.82,0,2034,264,738,448,16.625,1.375,270,0.611328125,0,368,1.59375
0,0,0,2,8,20,0,30.4,0,63.97,31.5,32.61,5.588026,186.2,11.83,0,2000,255,721,440,16.5625,1.625,277,0.76953125,0,375,1.6875
0,0,0,2,8,21,0,30.1,0,62.67,31.52,32.71,6.272548,187.4,10.03,0,1970,245,706,435,16.6875,1.625,274,0.584960938,0,357,1.72265625
0,0,0,2,8,22,0,30.2,0,61.3,31.52,32.8,4.603746,181.4,12.12,0,1953,251,686,432,16.75,1.75,282,0.610351563,0,354,1.7109375
0,0,0,2,8,23,0,30.2,0,57.24,31.52,32.8,8.670612,180.8,11.77,0,1925,240,673,428,17.5,1.75,278,0.65625,0,218,0.34765625
1,0,0,3,9,0,0,30.8,0,56.11,31.52,32.8,6.053322,186.2,13.34,0,1933,239,679,431,17.9375,1.75,269,0.568359375,0,211,0.02734375
1,0,0,3,9,1,0,31.5,0,55.25,31.52,32.8,5.77146,183.1,11.8,0,1920,239,670,427,17.8125,1.875,245,0.5,0,196,0.01171875
1,0,0,3,9,2,0,32.2,0,54.29,31.51,32.79,7.00181,176.6,12.79,0,1913,235,668,426,17.375,2,229,0.37890625,0,189,0
1,0,0,3,9,3,0,33.1,0,52.96,31.51,32.79,9.046428,178.1,11.41,0,1912,234,667,427,16.8125,1.875,218,0.291015625,0,188,0.03125
1,0,0,3,9,4,0,34,0,52.27,31.59,32.79,9.292498,178.8,15.03,0,1904,233,664,423,16.4375,2,210,0.321289063,0,189,0.00390625
1,0,0,3,9,5,0,34.6,0,50.66,31.59,32.78,9.41777,180.5,10.52,0,1923,231,675,433,16.3125,2,209,0.298828125,0,191,0
1,0,0,3,9,6,0,33.1,0,65.97,31.59,32.78,8.862994,182,11.79,0,1938,242,678,434,15.625,2.125,209,0.291992188,0,189,0.01171875
1,0,0,3,9,7,0,32.5,0,75.81,31.6,32.79,10.395339,176.3,12.79,0,1949,245,685,435,14.8125,2.125,210,0.365234375,0,311,1.58203125
1,0,0,3,9,8,0,33.3,0,75.07,31.6,32.79,8.731011,186.5,12.51,0,1991,273,697,437,14.6875,2.125,222,0.484375,0,364,2.05078125
1,0,0,3,9,9,0,33.5,0,83.4,31.6,32.79,9.028532,182.7,11.52,0.005,2060,308,724,444,15,2.125,210,0.534179688,0,374,1.9375
1,0,0,3,9,10,0,34.9,0.07,82.5,31.59,32.78,10.42442,188.1,13.41,0.017,2120,327,760,449,14.4375,2,216,0.51171875,0,414,1.73046875
1,0,0,3,9,11,0.01,35.2,0.14,86.8,31.63,32.78,9.565412,186.5,12.96,0.005,2132,311,783,454,12.75,2.125,223,0.528320313,0,413,1.36328125
1,0,0,3,9,12,0,36.9,0.2,85.2,31.68,32.78,10.037419,186.4,15.73,0.008,2150,328,788,450,13.3125,2,229,0.430664063,0,430,1.12109375
1,0,0,3,9,13,0,38,0.52,85.2,31.68,32.82,10.502715,190.1,13.95,0.005,2154,316,802,452,11.4375,2.125,235,0.385742188,0,423,1.09375
1,0,0,3,9,14,0,40.2,0.65,81.4,31.68,32.87,11.225266,183.6,11.81,0.001,2182,330,810,458,12.375,2.125,234,0.391601563,0,414,0.99609375
1,0,0,3,9,15,0,43.3,0.45,78.14,31.66,32.85,12.410876,188.7,12.21,0,2181,327,806,464,11.375,2,245,0.387695313,0,401,0.8828125
1,0,0,3,9,16,0,45.9,0.11,77.13,31.66,32.93,10.019523,199.1,12.39,0,2183,319,801,479,10.3125,2.125,234,0.416992188,0,393,0.94140625
1,0,0,3,9,17,0,46.8,0.04,79.43,31.7,32.93,9.930043,205.4,14.39,0.004,2167,306,788,489,8.8125,2.125,266,0.413085938,0,407,0.91015625
1,0,0,3,9,18,0,46.1,0.02,81.1,31.72,32.94,10.753259,194,13.3,0.007,2132,285,778,485,10,2.375,278,0.455078125,0,379,0.86328125
1,0,0,3,9,19,0,47.9,0,77.45,31.74,32.93,13.229618,194.7,10.4,0.001,2097,267,761,485,9.375,2.25,262,0.475585938,0,356,0.87890625
1,0,0,3,9,20,0,48.7,0,77.98,31.74,32.93,13.652411,198.3,14.45,0.001,2053,259,738,472,9.0625,2.375,273,0.50390625,0,358,0.91015625
1,0,0,3,9,21,0,48.9,0,81,31.74,32.93,13.090924,203.4,11.37,0.007,2048,254,741,469,8.75,2.25,283,0.565429688,0,343,0.9296875
1,0,0,3,9,22,0.01,49.5,0,82.9,31.74,32.93,17.535843,214.3,15.84,0.007,2046,255,735,472,8.125,2,318,0.579101563,0,330,0.93359375
1,0,0,3,9,23,0,47.6,0,91.7,31.74,32.98,11.493706,228.7,22.25,0.066,2013,245,722,462,8.25,2.25,308,0.614257813,0,210,0.296875
1,0,0,4,10,0,0,50.3,0,84.1,31.76,33.02,6.959307,262.9,20.39,0.048,2008,245,718,461,8.3125,2,281,0.442382813,0,207,0
1,0,0,4,10,1,0,46,0,74.1,31.83,33.02,4.321884,274.1,18.86,0.002,1977,246,696,451,9.75,2.125,247,0.53515625,0,194,0
1,0,0,4,10,2,0,42.1,0,78.33,31.84,33.03,3.163118,272.7,46.73,0.003,1944,240,685,435,10.5625,2.75,232,0.407226563,0,186,0
1,0,0,4,10,3,0,39.4,0,83.1,31.85,33.04,1.780652,265.2,53.02,0.007,1927,239,677,427,11,1.75,219,0.272460938,0,186,0.03125
1,0,0,4,10,4,0,37.3,0,85.1,31.86,33.05,0.163301,267.5,96.3,0.013,1911,238,667,422,11.25,2.25,213,0.318359375,0,188,0
1,0,0,4,10,5,0,35,0,88.7,31.86,33.05,4.060155,195.1,9.96,0.019,1929,242,672,431,11.375,2.25,209,0.272460938,0,187,0
1,0,0,4,10,6,0,34.4,0,89.8,31.87,33.06,0,0,0,0.023,1929,244,669,432,11.75,2.25,209,0.2734375,0,188,0
1,0,0,4,10,7,0,33.3,0,92.6,31.89,33.06,0,0,0,0.027,1957,270,671,432,12.25,2.25,210,0.327148438,0,303,1.21484375
1,0,0,4,10,8,0,32.7,0,93.3,31.94,33.07,0,0,0,0.031,1978,286,678,430,13.625,2.125,220,0.434570313,0,336,1.72265625
1,0,0,4,10,9,0,32.4,0.01,94.3,31.97,33.07,0,0,0,0.033,2025,305,707,429,14.375,2.125,212,0.561523438,0,362,1.71484375
1,0,0,4,10,10,0,34.4,0.58,93.6,31.98,33.07,0,0,0,0.048,2100,336,736,444,12.5,2.375,225,0.5078125,0,391,1.37890625
1,0,0,4,10,11,0,38.3,0.92,86.8,31.96,33.06,2.093832,201.8,55.39,0.002,2166,346,768,468,11.4375,2.125,226,0.478515625,0,410,1.0859375
1,0,0,4,10,12,0,42.9,2.89,82.7,31.98,33.05,0,0,0,0,2201,360,777,480,11.1875,2.375,220,0.453125,0,404,0.70703125
1,0,0,4,10,13,0,47.8,1.65,83.5,32.01,33.08,7.364204,184,10.45,0,2222,349,792,497,9.125,2.625,232,0.444335938,0,403,0.54296875
1,0,0,4,10,14,0,52.3,2.15,83.4,32,33.1,12.249812,180.6,14.23,0,2242,324,808,526,7.3125,2.125,251,0.333984375,0,392,0.4609375
1,0,0,4,10,15,0,53.5,0.58,82.7,31.99,33.08,9.697395,182.7,11.12,0,2202,305,801,512,6.8125,2.625,280,0.465820313,0,381,0.4765625
1,0,0,4,10,16,0,53.4,0.44,84.9,32.07,33.08,9.679499,185.1,14.24,0,2171,305,786,496,7.75,2,313,0.399414063,0,382,0.55859375
1,0,0,4,10,17,0,51.9,0.08,90.7,32.09,33.09,9.614626,200.9,10.69,0.012,2111,279,768,480,7.125,2,326,0.518554688,0,381,0.62109375
1,0,0,4,10,18,0.01,51.1,0.05,94.8,32.09,33.1,7.453684,180.6,11.28,0.038,2068,262,753,469,7.75,2.25,318,0.528320313,0,376,0.66015625
1,0,0,4,10,19,0,51.2,0,95,32.34,33.1,7.950298,180.1,12.16,0.044,2025,243,735,463,7.5625,2.125,315,0.486328125,0,357,0.6328125
1,0,0,4,10,20,0,51.2,0,96.3,34.08,33.65,8.594554,180.9,12.16,0.056,1984,230,715,455,7.875,2.125,310,0.522460938,0,350,0.6796875
1,0,0,4,10,21,0,51.9,0,96.5,35.5,34.56,8.361906,188.4,11.24,0.056,1983,226,718,455,7.6875,2.125,340,0.560546875,0,334,0.67578125
1,0,0,4,10,22,0,53.2,0,96.4,36.59,35.43,7.006284,194,10.73,0.069,1963,230,698,451,7.0625,2.25,339,0.690429688,83,330,0.671875
1,0,0,4,10,23,0,54.3,0,94.4,37.49,36.18,7.47158,186.9,12.51,0.057,2308,411,762,551,6.1875,1,326,0.69140625,0.5,209,0.16015625
1,0,0,5,11,0,0,58.2,0,86.3,38.39,36.91,14.457731,200.5,11.64,0.003,2388,383,829,592,6.75,0.5,309,1.009765625,0,211,0
1,0,0,5,11,1,0,59.4,0,83.4,39.27,37.62,11.952291,204.2,8.74,0.001,2571,399,970,618,6.9375,0.5,283,1.01171875,0,196,0
1,0,0,5,11,2,0,60.9,0,80.9,40.18,38.36,14.840258,210.5,14.95,0.001,2329,382,783,580,6,44.625,271,0.578125,0,187,0
1,0,0,5,11,3,0,61.1,0,81.5,41,39.06,15.34582,220.5,14.47,0.001,2691,214,1214,679,6.6875,92.125,260,0.377929688,0,188,0
1,0,0,5,11,4,0,60.8,0,83.1,41.81,39.72,12.936571,220.9,14.51,0.001,2453,524,779,566,6.75,35.625,252,0.345703125,0,187,0
1,0,0,5,11,5,0,60.9,0,83.6,42.55,40.39,14.952108,216.9,14.13,0.001,2357,397,789,587,6.3125,28.125,252,0.295898438,0,188,0
1,0,0,5,11,6,0,60.8,0,84.4,43.18,41,15.23397,214.9,17.02,0.001,2382,411,796,591,6.0625,26.875,249,0.251953125,0,189,0
1,0,0,5,11,12,0,64.5,2.36,82.1,46.17,43.97,12.858276,229.8,17.81,0,2781,660,916,621,7.25,31.625,301,0.979492188,147.5,404,0.25390625
1,0,0,5,11,13,0,65.8,1.18,79.18,46.81,44.47,15.806642,225.8,16.35,0,2835,517,1057,677,5.1875,48.25,288,0.678710938,152,403,0.25390625
1,0,0,5,11,14,0,62.4,0.33,89.9,47.53,44.99,10.234275,223.8,17.21,0.009,2846,350,1182,730,6.25,31.125,279,0.608398438,152.5,401,0.19921875
1,0,0,5,11,15,0,64.2,2.05,87.7,48.17,45.6,12.267708,230.2,17.24,0.003,2512,355,929,644,5.5625,31.875,289,0.69140625,142,386,0.5
1,0,0,5,11,16,0,51.6,0.06,94.3,48.84,46.16,1.183373,336.7,81.2,0.025,2197,302,805,506,8.5625,5.625,302,0.498046875,96,376,0.71484375
1,0,0,5,11,17,0,50.1,0.14,92.7,49.1,46.68,2.852175,357.7,67.56,0.019,2084,269,758,473,8.375,0,349,0.489257813,6.5,387,0.81640625
1,0,0,5,11,18,0,49.3,0.02,91.5,48.94,46.95,0,0,0,0.015,2065,284,733,464,10.5,0,315,0.44921875,0,380,0.80078125
1,0,0,5,11,19,0,47,0,85.7,48.68,47.04,1.024546,314,81.6,0.002,2044,278,717,465,6.75,0.625,310,0.5625,0,343,0.859375
1,0,0,5,11,20,0,44.7,0,85.4,48.28,46.97,1.606166,314.6,72.75,0.001,2006,270,700,452,7.8125,1.875,322,0.501953125,0,360,0.984375
1,0,0,5,11,21,0,41.4,0,84,47.72,46.79,4.326358,5.227,48.83,0.001,1960,259,679,438,9,2.25,293,0.53125,0,346,1.0703125
1,0,0,5,11,22,0,38.5,0,85.2,47.08,46.51,3.368922,321.2,45,0.001,1934,255,665,430,8.75,1.75,310,0.469726563,0,335,1.171875
1,0,0,5,11,23,0,37.6,0,84.6,46.41,46.15,3.203384,346.8,54.43,0.001,1917,254,653,426,9,2,306,0.458984375,0,218,0.28125
1,0,0,6,12,0,0,36.9,0,85.1,45.69,45.72,3.386818,348.5,46.32,0.001,1908,251,648,425,9.375,2.25,287,0.491210938,0,216,0
1,0,0,6,12,1,0,36,0,85.1,45.05,45.27,2.286214,340.9,68.67,0.001,1902,246,646,426,9.625,2.25,256,0.413085938,0,195,0
1,0,0,6,12,2,0,35.5,0,83.3,44.4,44.82,5.558945,13.26,22.71,0,1895,246,639,426,9.375,2.375,246,0.395507813,0,188,0
1,0,0,6,12,3,0,35,0,82.4,43.82,44.39,4.72007,9.98,34.96,0,1887,247,634,422,9.1875,2,230,0.317382813,0,187,0.0390625
1,0,0,6,12,4,0,34.4,0,81.6,43.24,43.94,0,0,0,0,1864,241,622,417,9.5625,2.25,221,0.307617188,0,190,0
1,0,0,6,12,5,0,33.6,0,81.4,42.7,43.49,0,0,0,0,1844,248,632,380,9.3125,2.25,215,0.278320313,0,189,0
1,0,0,6,12,6,0,32.7,0,80.1,42.11,43.06,0,0,0,0,1852,255,630,383,9.8125,2.125,215,0.254882813,0,199,0.02734375
1,0,0,6,12,7,0,32.9,0,80.6,41.47,42.61,0.06711,53.34,102.4,0,1889,283,637,385,10.1875,2.25,215,0.340820313,0,300,1.359375
1,0,0,6,12,8,0,31,0,84.1,40.94,42.14,0,0,0,0.001,1927,304,651,388,13.6875,2.125,225,0.389648438,0,343,1.97265625
1,0,0,6,12,9,0,29.8,0.01,86.1,40.42,41.72,0,0,0,0.002,2007,312,686,425,12.25,2.25,216,0.444335938,0,368,2.00390625
1,0,0,6,12,10,0,30.4,1.19,80.9,39.84,41.25,5.780408,15.57,29.4,0,2083,338,717,444,11.9375,2.25,223,0.452148438,0,390,1.7578125
1,0,0,6,12,11,0,30.6,1.16,81.5,39.34,40.81,7.847396,19.78,12.48,0,2089,340,723,442,12.8125,2.25,233,0.458007813,0,392,1.43359375
1,0,0,6,12,12,0,32.1,1.73,77.86,39,40.44,8.473756,42.21,16.3,0,2087,339,723,441,11.375,2.625,237,0.416992188,0,398,1.0859375
1,0,0,6,12,15,0,36.1,1.73,71.41,39.8,40.26,0.932829,3.469,80.4,0,2110,350,723,453,11.9375,3,261,0.551757813,0,395,0.86328125
1,0,0,6,12,16,0,35.9,1.51,68.66,40.25,40.45,6.959307,38.09,12.72,0,2070,328,713,445,10.4375,2.875,281,0.555664063,0,392,0.88671875
1,0,0,6,12,17,0,35.5,0.66,68.52,40.44,40.62,7.62817,18.81,12.27,0,2044,307,710,443,9.375,2.5,294,0.46484375,0,394,0.89453125
1,0,0,6,12,18,0,35.2,0.14,69.26,40.37,40.72,3.046794,45.12,58.95,0,2002,286,695,437,9.8125,2.625,310,0.4296875,0,368,1.02734375
1,0,0,6,12,19,0,34.3,0,70.34,40.17,40.67,7.263539,50.92,13.02,0,1972,274,681,433,8.9375,2.5,300,0.418945313,0,344,1.0546875
1,0,0,6,12,20,0,33.1,0,70.54,39.81,40.54,7.131556,57.96,11.38,0,1949,268,671,426,9.6875,2.375,286,0.41796875,0,333,1.35546875
1,0,0,6,12,21,0,32.4,0,70.51,39.36,40.27,7.699754,50.13,10,0,1929,268,653,424,11.3125,2.375,283,0.3828125,0,331,1.48046875
1,0,0,6,12,22,0,31.5,0,72.21,38.9,40,5.426962,67.27,14.29,0,1914,256,649,425,11.3125,2.25,275,0.344726563,0,341,1.53515625
1,0,0,6,12,23,0,31.3,0,73.54,38.45,39.68,5.001932,51.84,11.26,0,1903,250,647,422,11.5625,2.375,270,0.364257813,0,208,0.31640625
1,0,0,7,13,0,0,31,0,72.1,38.03,39.35,4.561243,53.77,36.15,0,1887,246,637,420,12.0625,2.625,267,0.333984375,0,204,0
1,0,0,7,13,1,0,31,0,71.06,37.64,39.03,7.663962,58.71,12.37,0,1882,248,632,418,12.4375,2.375,258,0.3203125,0,196,0.0234375
1,0,0,7,13,2,0,31.2,0,70.31,37.35,38.73,6.165172,104.4,18.07,0,1885,249,632,420,12.125,2.375,257,0.309570313,0,193,0.015625
1,0,0,7,13,3,0,31.2,0,70.63,37.07,38.48,7.037602,82.2,14.46,0,1879,247,629,419,12.1875,2.375,247,0.272460938,0,191,0.05859375
1,0,0,7,13,4,0,31.3,0,71.96,36.89,38.26,1.738149,65.51,71.9,0,1873,247,625,417,12.375,2.375,233,0.271484375,0,189,0.01171875
1,0,0,7,13,5,0,31.2,0,75.03,36.8,38.08,1.447339,76.82,73.34,0,1884,247,634,419,11.8125,2.25,225,0.255859375,0,189,0.01953125
1,0,0,7,13,6,0,31.2,0,74.65,36.62,37.93,5.248002,67.52,10.7,0,1877,247,627,419,11.6875,2.375,216,0.264648438,0,188,0.02734375
1,0,0,7,13,7,0,30.6,0,80,36.53,37.8,0,0,0,0,1880,251,626,419,12.0625,2.375,215,0.298828125,0,294,1.48046875
1,0,0,7,13,8,0,29.9,0,85.6,36.45,37.69,0,0,0,0,1895,253,636,422,12.125,2.375,218,0.315429688,0,322,1.9140625
1,0,0,7,13,9,0,30.8,0.01,83.4,36.26,37.54,0,0,0,0,1905,262,636,423,12.0625,2.25,212,0.283203125,0,330,1.890625
1,0,0,7,13,10,0,31.8,0.24,79.97,36.25,37.44,0,0,0,0,1915,261,642,428,11.375,2.5,208,0.370117188,0,330,1.77734375
1,0,0,7,13,11,0,32.8,0.32,78.31,36.25,37.35,0,0,0,0,1931,264,653,430,11.1875,2.25,222,0.672851563,0,332,1.63671875
1,0,0,7,13,12,0,33,0.66,78.66,36.34,37.34,0,0,0,0,1944,267,660,433,10.875,2.125,269,0.884765625,0,332,1.4375
1,0,0,7,13,13,0,34,0.48,79.81,36.52,37.37,0,0,0,0,1957,272,672,429,10.5625,2.125,283,1.044921875,0,347,1.3671875
1,0,0,7,13,14,0,33.8,0.4,81.7,36.77,37.47,0,0,0,0,1958,272,670,432,10.5625,2.125,269,0.833984375,0,344,1.3671875
1,0,0,7,13,15,0,33.7,0.51,82.5,36.98,37.62,0,0,0,0,1953,276,661,432,10.625,2,288,0.846679688,0,337,1.33203125
1,0,0,7,13,16,0,33.7,0.53,87,37.16,37.71,0,0,0,0.002,1945,272,660,429,10.6875,1.875,282,0.788085938,0,335,1.33203125
1,0,0,7,13,17,0.01,33.4,0.16,90.7,37.34,37.85,0,0,0,0.005,1949,271,665,429,11,2.125,308,0.791015625,0,343,1.30859375
1,0,0,7,13,18,0,33.3,0.03,92.7,37.43,37.93,0,0,0,0.013,1938,267,660,427,10.25,1.875,306,0.701171875,0,334,1.2890625
1,0,0,7,13,19,0,32.9,0,93.6,37.44,37.98,0,0,0,0.016,1942,263,663,432,10.8125,2,305,0.677734375,0,326,1.3671875
1,0,0,7,13,20,0,32.7,0,93.9,37.43,37.99,0,0,0,0.018,1920,263,642,431,10.625,1.875,306,0.764648438,0,329,1.4921875
1,0,0,7,13,21,0,33,0,94.1,37.34,37.99,0,0,0,0.019,1912,263,637,428,10.875,2,286,0.7890625,0,323,1.50390625
1,0,0,7,13,22,0,32.7,0,94.5,37.25,37.94,0,0,0,0.02,1908,259,636,429,10.875,1.875,278,0.6875,0,323,1.49609375
1,0,0,7,13,23,0,32.7,0,94.3,37.13,37.9,0,0,0,0.02,1894,252,631,427,10.5625,1.875,289,0.666015625,0,203,0.35546875
1,0,0,1,14,0,0,32.7,0,94,36.99,37.8,0.102902,17.17,99.5,0.019,1886,249,628,425,10.875,1.875,295,0.560546875,0,196,0.01953125
1,0,0,1,14,1,0,32.6,0,94,36.89,37.72,0,0,0,0.02,1888,251,629,424,10.6875,15.125,270,0.489257813,0,184,0.01953125
1,0,0,1,14,2,0,32,0,94,36.8,37.69,2.078173,4.228,67.9,0.019,1887,252,626,425,11.1875,9.875,256,0.368164063,0,182,0.0234375
1,0,0,1,14,3,0,31.7,0,93.1,36.71,37.62,0,0,0,0.013,1880,246,627,423,12.125,4.625,243,0.2890625,0,181,0.015625
1,0,0,1,14,4,0,31.4,0,91.5,36.62,37.53,5.180892,18.55,13.71,0.006,1869,245,619,421,11.5,4,226,0.274414063,0,182,0.02734375
1,0,0,1,14,5,0,30.8,0,91.8,36.52,37.44,6.898908,22.22,10.41,0.005,1883,246,626,427,12,3.125,216,0.254882813,0,182,0.05078125
1,0,0,1,14,6,0,29.8,0,89.6,36.36,37.36,4.941533,22.51,36.37,0.002,1886,247,630,425,11.9375,3.875,212,0.251953125,0,182,0.0546875
1,0,0,1,14,7,0,29.5,0,88.2,36.17,37.18,4.292803,24.77,13.95,0.002,1876,245,623,424,12.625,3.875,209,0.275390625,0,288,1.58984375
1,0,0,1,14,8,0,29.5,0,88.7,35.91,37.09,0,0,0,0.004,1878,244,625,425,12.1875,1.625,203,0.293945313,0,320,2.09375
1,0,0,1,14,9,0,29.5,0.03,88.4,35.72,36.9,0,0,0,0.002,1885,245,629,427,12.75,5,204,0.282226563,0,329,2.078125
1,0,0,1,14,10,0,30,0.56,88.3,35.63,36.77,0,0,0,0.001,1900,253,633,430,11.875,9.375,211,0.284179688,0,327,1.9375
1,0,0,1,14,11,0,30.7,0.71,86.6,35.49,36.64,0,0,0,0,1916,260,643,429,11.1875,6.125,206,0.33984375,0,326,1.81640625
1,0,0,1,14,12,0,31.5,1.1,85.2,35.43,36.54,1.203506,95.1,80,0,1926,265,648,429,11.0625,7.875,226,0.416015625,0,326,1.59375
1,0,0,1,14,13,0,33.3,1.31,83.9,35.52,36.52,0,0,0,0,1951,267,667,433,10.6875,4.5,249,0.436523438,0,332,1.390625
